img_hash_str	image_path	image_info	image_human
e9a4a4b292d5e633	data_image/hurricane_irma/18_9_2017/909751620514148354_0.jpg	not_informative	not_humanitarian
f4bb4e44a34c2f64	data_image/hurricane_irma/7_9_2017/905723765052628992_0.jpg	informative	other_relevant_information
cac9cce1f4723589	data_image/hurricane_maria/20_9_2017/910645772181397507_0.jpg	informative	infrastructure_and_utility_damage
d676fee3810416e1	data_image/hurricane_harvey/15_9_2017/908523628655980545_0.jpg	not_informative	not_humanitarian
b9ca4606edf99306	data_image/hurricane_irma/19_9_2017/910149200410791936_1.jpg	informative	infrastructure_and_utility_damage
f04f0fcc70d6348b	data_image/hurricane_maria/25_9_2017/912396397240045570_0.jpg	not_informative	not_humanitarian
8ae6350972b5995e	data_image/hurricane_irma/18_9_2017/909879689610743810_0.jpg	informative	infrastructure_and_utility_damage
afc79060e02f9795	data_image/hurricane_harvey/5_9_2017/904865115979137025_0.jpg	not_informative	not_humanitarian
8290f8e0d77f3931	data_image/srilanka_floods/15_6_2017/875202637473476609_3.jpg	informative	rescue_volunteering_or_donation_effort
91677e461076666b	data_image/srilanka_floods/27_6_2017/879587303072694272_0.jpg	not_informative	not_humanitarian
c1c2cc4d1be1dc5e	data_image/hurricane_maria/27_10_2017/923768538766065664_0.jpg	informative	infrastructure_and_utility_damage
dc36c5cd9a0a3663	data_image/hurricane_harvey/7_9_2017/905793790081945601_0.jpg	informative	affected_individuals
abd0acb5d42fd02a	data_image/hurricane_harvey/3_9_2017/904295937174114304_0.jpg	informative	other_relevant_information
bfb02b0f2f07d007	data_image/mexico_earthquake/23_9_2017/911649235287846912_0.jpg	not_informative	not_humanitarian
9da5a45a62567995	data_image/hurricane_harvey/12_9_2017/907605096917331968_0.jpg	not_informative	not_humanitarian
84293cedb1d0f653	data_image/mexico_earthquake/25_9_2017/912179433045237761_0.jpg	not_informative	not_humanitarian
8f8aca8295b5f135	data_image/hurricane_harvey/11_9_2017/907392523856904192_0.jpg	not_informative	not_humanitarian
eab6b5b4b54ab048	data_image/hurricane_harvey/3_9_2017/904417479455162368_0.jpg	not_informative	not_humanitarian
9a90677af0a7169a	data_image/hurricane_harvey/6_9_2017/905375525341941760_0.jpg	not_informative	not_humanitarian
9e01673fc8417f89	data_image/hurricane_irma/18_9_2017/909845250205732864_0.jpg	informative	other_relevant_information
d4d44e8ca69a56f4	data_image/hurricane_harvey/3_9_2017/904452733582794752_0.jpg	not_informative	not_humanitarian
ace3d0b203ce9e72	data_image/hurricane_maria/24_10_2017/922895828263624706_0.jpg	not_informative	not_humanitarian
b4022b836fa52fd9	data_image/hurricane_harvey/11_9_2017/907285683911438337_0.jpg	not_informative	not_humanitarian
acbc8ed47bc34b20	data_image/hurricane_irma/18_9_2017/909908811510685696_2.jpg	informative	rescue_volunteering_or_donation_effort
eac6d135966cd063	data_image/mexico_earthquake/21_9_2017/910760580537098241_0.jpg	not_informative	not_humanitarian
fcdca02b74598792	data_image/hurricane_maria/25_10_2017/923261648621723648_0.jpg	informative	rescue_volunteering_or_donation_effort
da09d72e16c5b03b	data_image/hurricane_maria/6_11_2017/927522242119983104_0.jpg	not_informative	not_humanitarian
f8c4c36e62994dcc	data_image/hurricane_maria/20_9_2017/910567805531164673_0.jpg	not_informative	not_humanitarian
c9cccc313781cbe6	data_image/hurricane_harvey/27_8_2017/901650672805978112_0.jpg	informative	infrastructure_and_utility_damage
f77e3388e170984c	data_image/hurricane_irma/18_9_2017/909815946851778560_0.jpg	informative	other_relevant_information
999b511fc64370f1	data_image/california_wildfires/16_10_2017/920009550207500288_0.jpg	not_informative	not_humanitarian
bb197a4a1d38a6e4	data_image/iraq_iran_earthquake/13_11_2017/930039379996938242_0.jpg	informative	other_relevant_information
b663499c5b328d59	data_image/hurricane_irma/19_9_2017/910251011448754180_0.jpg	not_informative	not_humanitarian
c03e6e99f0279cb1	data_image/hurricane_maria/20_10_2017/921340351738245121_2.jpg	not_informative	not_humanitarian
d503ac5290ef9f89	data_image/hurricane_harvey/3_9_2017/904303557582753793_0.jpg	informative	rescue_volunteering_or_donation_effort
bf7aa0e06d1b5243	data_image/hurricane_maria/24_10_2017/922913053578006534_0.jpg	informative	other_relevant_information
ef9ad86083cdc623	data_image/hurricane_irma/18_9_2017/909731060140924928_0.jpg	informative	other_relevant_information
9d0a32cf693463ab	data_image/hurricane_maria/23_9_2017/911492871194386433_0.jpg	not_informative	not_humanitarian
cec93621e85c3fa4	data_image/hurricane_harvey/13_9_2017/907787183737667584_0.jpg	informative	other_relevant_information
eb97142b56440bf9	data_image/iraq_iran_earthquake/15_11_2017/930767353658437634_1.jpg	informative	affected_individuals
9310989eb5d9ce95	data_image/hurricane_harvey/8_9_2017/906200993959862272_0.jpg	informative	affected_individuals
dff283b2c6956411	data_image/hurricane_irma/17_9_2017/909411665942388736_0.jpg	informative	other_relevant_information
96cbb1266a983759	data_image/hurricane_maria/8_11_2017/928378477866340353_0.jpg	informative	infrastructure_and_utility_damage
edb2a58cb8c187d8	data_image/hurricane_maria/20_10_2017/921502001590099969_0.jpg	not_informative	not_humanitarian
b38ceee1d4452a3a	data_image/hurricane_maria/5_10_2017/915995060616884224_0.jpg	not_informative	not_humanitarian
edc734e5b6301233	data_image/hurricane_maria/6_10_2017/916160678553104384_0.jpg	informative	rescue_volunteering_or_donation_effort
db646c93e0d96cd0	data_image/hurricane_harvey/6_9_2017/905555756006629376_0.jpg	informative	rescue_volunteering_or_donation_effort
f345dcbc111360ee	data_image/hurricane_irma/18_9_2017/909929263620648960_0.jpg	informative	rescue_volunteering_or_donation_effort
ce606ec393b22b69	data_image/hurricane_harvey/3_9_2017/904274042659766272_0.jpg	informative	rescue_volunteering_or_donation_effort
861bb2457833678f	data_image/iraq_iran_earthquake/14_11_2017/930440061644148737_0.jpg	not_informative	not_humanitarian
a9d51589d290d3bb	data_image/hurricane_harvey/7_9_2017/905625205229289474_0.jpg	not_informative	not_humanitarian
ff1834a24cbf40d9	data_image/hurricane_harvey/4_9_2017/904701350574931968_0.jpg	not_informative	not_humanitarian
d7989a92c1c4f4d6	data_image/hurricane_maria/6_10_2017/916179895105056768_0.jpg	informative	infrastructure_and_utility_damage
91dc63d93d25e198	data_image/hurricane_irma/18_9_2017/909796125833441280_0.jpg	informative	rescue_volunteering_or_donation_effort
af976ed268618329	data_image/hurricane_maria/27_10_2017/923889347270791168_0.jpg	not_informative	not_humanitarian
9583c0de978529af	data_image/hurricane_maria/11_11_2017/929459592618172416_3.jpg	not_informative	not_humanitarian
a1c3f9f94d14b0b4	data_image/hurricane_irma/7_9_2017/905641602928009216_0.jpg	informative	infrastructure_and_utility_damage
87b8c5756809783f	data_image/hurricane_maria/29_9_2017/913872783637188610_1.jpg	not_informative	not_humanitarian
8d3860cbf33f3984	data_image/hurricane_irma/19_9_2017/910166284624711681_0.jpg	informative	infrastructure_and_utility_damage
8703c31f24035ffe	data_image/iraq_iran_earthquake/13_11_2017/930028106668179458_2.jpg	not_informative	not_humanitarian
989c9e087dfe809d	data_image/hurricane_irma/18_9_2017/909870032540327936_0.jpg	not_informative	not_humanitarian
918d4a493f7e4e8a	data_image/hurricane_maria/28_9_2017/913336144712040448_0.jpg	informative	other_relevant_information
ac88527317e65f1c	data_image/hurricane_maria/6_10_2017/916292426175741953_0.jpg	not_informative	not_humanitarian
cbc3fae3c7988a04	data_image/hurricane_harvey/13_9_2017/908078784800161792_0.jpg	informative	infrastructure_and_utility_damage
fb0f2c91264635f2	data_image/mexico_earthquake/20_9_2017/910564249147248646_0.jpg	not_informative	not_humanitarian
aae189481d9dcbb9	data_image/hurricane_maria/7_11_2017/927986923355832320_0.jpg	not_informative	not_humanitarian
98bdc3a6949bc94c	data_image/hurricane_harvey/11_9_2017/907212259306418176_0.jpg	informative	infrastructure_and_utility_damage
c0810efaf0547dbd	data_image/hurricane_irma/18_9_2017/909696047919878144_0.jpg	not_informative	not_humanitarian
9d808f1f1d1c79d1	data_image/mexico_earthquake/21_9_2017/910718830107873280_0.jpg	informative	rescue_volunteering_or_donation_effort
e5ce1e35980c3dd2	data_image/hurricane_irma/17_9_2017/909396786036518914_0.jpg	not_informative	not_humanitarian
dfccc22b0137ee88	data_image/hurricane_irma/19_9_2017/910182386276724737_0.jpg	not_informative	not_humanitarian
c8ece96141973eac	data_image/hurricane_maria/23_10_2017/922451178075459585_0.jpg	not_informative	not_humanitarian
eaf5a4e5caa5904a	data_image/hurricane_irma/17_9_2017/909418882213060608_0.jpg	informative	infrastructure_and_utility_damage
874e9691cc31b1cf	data_image/hurricane_harvey/10_9_2017/906994334242705408_0.jpg	informative	rescue_volunteering_or_donation_effort
9ea646cc6e74e341	data_image/hurricane_maria/23_9_2017/911566777917853696_0.jpg	not_informative	not_humanitarian
c7c5e890f7678898	data_image/mexico_earthquake/20_9_2017/910549868208377861_0.jpg	informative	other_relevant_information
87607816af4337d5	data_image/hurricane_irma/19_9_2017/910243501232685056_0.jpg	informative	infrastructure_and_utility_damage
a41b7fa263b49d44	data_image/hurricane_irma/17_9_2017/909484405214908419_2.jpg	informative	rescue_volunteering_or_donation_effort
bc41c731689e37e1	data_image/hurricane_irma/7_9_2017/905706039462551552_0.jpg	not_informative	not_humanitarian
e9b39762a36183b2	data_image/hurricane_maria/23_10_2017/922371030160588801_0.jpg	not_informative	not_humanitarian
ff84e0d1c14be598	data_image/hurricane_irma/18_9_2017/909708281236426753_0.jpg	not_informative	not_humanitarian
a55a08255afe55ce	data_image/hurricane_harvey/6_9_2017/905479907920277504_0.jpg	informative	infrastructure_and_utility_damage
c30f3e1883cdc7d2	data_image/hurricane_irma/18_9_2017/909770991672455168_0.jpg	informative	infrastructure_and_utility_damage
9a5a6929cc0fad78	data_image/hurricane_irma/19_9_2017/910213624056164352_0.jpg	not_informative	not_humanitarian
ff5d10c9861929f1	data_image/hurricane_maria/25_10_2017/923294114556215296_0.jpg	not_informative	not_humanitarian
ee8691786687d968	data_image/hurricane_harvey/14_9_2017/908424137953091584_0.jpg	not_informative	not_humanitarian
b839c6d2c9cda4c6	data_image/srilanka_floods/1_6_2017/870255568384016384_0.jpg	not_informative	not_humanitarian
9e9fe4e029a9c493	data_image/mexico_earthquake/21_9_2017/910765935845363712_0.jpg	informative	rescue_volunteering_or_donation_effort
8c1ed16363e21d9d	data_image/hurricane_harvey/9_9_2017/906553756682260481_0.jpg	informative	other_relevant_information
e4ee1f835b913039	data_image/mexico_earthquake/28_9_2017/913386641737359360_0.jpg	informative	rescue_volunteering_or_donation_effort
95aba424eb703f23	data_image/mexico_earthquake/23_9_2017/911683426595590144_0.jpg	informative	infrastructure_and_utility_damage
c0c36f3c3a970b4d	data_image/california_wildfires/16_10_2017/920000546458689536_0.jpg	not_informative	not_humanitarian
ba979db232c76160	data_image/hurricane_irma/18_9_2017/909908368952823808_0.jpg	not_informative	not_humanitarian
f494b7a72948c8f8	data_image/hurricane_harvey/4_9_2017/904818328841199616_2.jpg	not_informative	not_humanitarian
c493a36c58ae65d6	data_image/hurricane_harvey/6_9_2017/905492206055804928_0.jpg	not_informative	not_humanitarian
ab37c0c9cf973038	data_image/mexico_earthquake/1_10_2017/914482220299104257_0.jpg	informative	rescue_volunteering_or_donation_effort
dc81123e6cf3e703	data_image/hurricane_harvey/3_9_2017/904481650507218945_0.jpg	not_informative	not_humanitarian
c766750287dd493c	data_image/california_wildfires/22_10_2017/922144749632479232_0.jpg	informative	infrastructure_and_utility_damage
d59f0d89f2e2e260	data_image/hurricane_maria/23_9_2017/911687587441586176_0.jpg	informative	other_relevant_information
96e96b960d13c9d1	data_image/mexico_earthquake/28_9_2017/913462329974521856_0.jpg	not_informative	not_humanitarian
f68d99630d969163	data_image/hurricane_maria/30_9_2017/913936743556173825_0.jpg	not_informative	not_humanitarian
daa0a185059efade	data_image/california_wildfires/25_10_2017/923070534266613760_0.jpg	not_informative	not_humanitarian
f98669d4abd022dc	data_image/hurricane_maria/6_10_2017/916187309103607808_1.jpg	informative	other_relevant_information
945be4a4315b6da5	data_image/hurricane_maria/25_10_2017/923041503953539072_0.jpg	informative	infrastructure_and_utility_damage
9b93937203b392d9	data_image/hurricane_harvey/27_8_2017/901822598765522945_0.jpg	informative	infrastructure_and_utility_damage
bfba037f3094ccc0	data_image/hurricane_irma/19_9_2017/910118839081472000_0.jpg	informative	infrastructure_and_utility_damage
a7bdda568583c831	data_image/iraq_iran_earthquake/14_11_2017/930445781424844800_2.jpg	informative	infrastructure_and_utility_damage
8197ed6d1696a970	data_image/hurricane_harvey/7_9_2017/905856496189280261_0.jpg	informative	infrastructure_and_utility_damage
aeab94cb8e2691e4	data_image/california_wildfires/19_10_2017/921044916158869505_0.jpg	informative	rescue_volunteering_or_donation_effort
f5d1d0aa886cca2f	data_image/mexico_earthquake/28_9_2017/913414200327856128_0.jpg	informative	rescue_volunteering_or_donation_effort
cd1377a170664c73	data_image/hurricane_harvey/8_9_2017/905980016340733953_0.jpg	not_informative	not_humanitarian
a0abdf970e6c7821	data_image/mexico_earthquake/21_9_2017/910697272010186752_0.jpg	informative	other_relevant_information
f880595b297d147e	data_image/hurricane_maria/21_10_2017/921877596417093633_1.jpg	not_informative	not_humanitarian
8c71e28fdc3661a6	data_image/srilanka_floods/31_5_2017/869918891664977921_0.jpg	informative	affected_individuals
a0d9d78f40e73e60	data_image/mexico_earthquake/20_9_2017/910584455219134464_0.jpg	informative	rescue_volunteering_or_donation_effort
870bb65ccb7906d2	data_image/hurricane_maria/20_10_2017/921450966850949120_0.jpg	informative	affected_individuals
ada0d075444bdedc	data_image/hurricane_irma/17_9_2017/909406369736019968_0.jpg	informative	rescue_volunteering_or_donation_effort
dfb14021be4b0ab7	data_image/hurricane_harvey/11_9_2017/907242570107027458_0.jpg	not_informative	not_humanitarian
eeb88c147dbd0057	data_image/hurricane_harvey/6_9_2017/905288649692127232_2.jpg	informative	rescue_volunteering_or_donation_effort
bf2ac09de1c4d0b5	data_image/iraq_iran_earthquake/15_11_2017/930795765793947649_0.jpg	not_informative	not_humanitarian
8aab35c49b6cc0bb	data_image/hurricane_harvey/6_9_2017/905556047984824322_1.jpg	informative	infrastructure_and_utility_damage
9594d29acad28dcd	data_image/hurricane_harvey/16_9_2017/908999481538105347_0.jpg	not_informative	not_humanitarian
c19f0f607c6f0aaa	data_image/hurricane_maria/24_10_2017/922975491992125440_0.jpg	not_informative	not_humanitarian
ba8c27b09e93d8c9	data_image/hurricane_maria/27_9_2017/913081525486407680_0.jpg	informative	other_relevant_information
cf312e1b3028dcee	data_image/hurricane_maria/26_10_2017/923367413365772288_0.jpg	not_informative	not_humanitarian
88873fd8cb2ed033	data_image/hurricane_maria/20_10_2017/921340351738245121_0.jpg	not_informative	not_humanitarian
a2d493491ea7e52d	data_image/hurricane_maria/29_9_2017/913860657207967745_0.jpg	informative	affected_individuals
93ffc6fb04390530	data_image/srilanka_floods/1_6_2017/870190470466596865_0.jpg	informative	other_relevant_information
b282c75e5ddd9830	data_image/hurricane_maria/10_11_2017/928972399139344384_0.jpg	informative	infrastructure_and_utility_damage
e9e886cc19e326d9	data_image/hurricane_harvey/18_9_2017/909855675647438848_0.jpg	not_informative	not_humanitarian
d4d357312de24d52	data_image/mexico_earthquake/21_9_2017/910786199287160832_0.jpg	not_informative	not_humanitarian
9ac091f2f9ba6592	data_image/hurricane_irma/18_9_2017/909780742787432452_3.jpg	not_informative	not_humanitarian
f9abe6969b11b003	data_image/mexico_earthquake/21_9_2017/910670238869368832_0.jpg	not_informative	not_humanitarian
9d2c25e32a14dbb3	data_image/srilanka_floods/13_6_2017/874423702049488896_0.jpg	not_informative	not_humanitarian
ead2956c2d876ac2	data_image/hurricane_maria/1_10_2017/914508009895874561_0.jpg	informative	rescue_volunteering_or_donation_effort
bbcdc630919b98cc	data_image/hurricane_maria/24_9_2017/911983033477140480_1.jpg	informative	other_relevant_information
ad72b48c49acc2f5	data_image/hurricane_harvey/13_9_2017/908085731553312768_0.jpg	not_informative	not_humanitarian
ed6d8227745a86ac	data_image/hurricane_maria/27_9_2017/913114382766194688_0.jpg	informative	rescue_volunteering_or_donation_effort
844edc335327c35e	data_image/california_wildfires/11_10_2017/917948365182251008_0.jpg	informative	infrastructure_and_utility_damage
8feaf0120f8ff025	data_image/california_wildfires/25_10_2017/922977684728061952_0.jpg	not_informative	not_humanitarian
c8dd95cada2069b5	data_image/srilanka_floods/1_6_2017/870389707418599426_0.jpg	informative	affected_individuals
fd7000f303c7073f	data_image/srilanka_floods/19_6_2017/876898272450838528_2.jpg	not_informative	not_humanitarian
a4999967d626e307	data_image/hurricane_irma/18_9_2017/909828132407930881_0.jpg	informative	infrastructure_and_utility_damage
f4cb91bf08f0464e	data_image/hurricane_maria/23_9_2017/911620457039781889_0.jpg	informative	infrastructure_and_utility_damage
f84656f8e9939648	data_image/hurricane_harvey/7_9_2017/905897516612313088_0.jpg	informative	affected_individuals
9fe1e0c0be162d99	data_image/hurricane_irma/19_9_2017/910034559949033472_0.jpg	not_informative	not_humanitarian
dc6cf37b038704d4	data_image/california_wildfires/21_10_2017/921794736360448000_0.jpg	informative	rescue_volunteering_or_donation_effort
ff8c921ec3e8b881	data_image/hurricane_irma/19_9_2017/910143822356660224_0.jpg	not_informative	not_humanitarian
861d68b299eccacd	data_image/hurricane_harvey/15_9_2017/908709128297644032_0.jpg	informative	infrastructure_and_utility_damage
d750a8afe4501f69	data_image/hurricane_harvey/10_9_2017/907014114047905794_0.jpg	not_informative	not_humanitarian
d555b6b415a4664b	data_image/hurricane_maria/7_11_2017/927865544493088773_0.jpg	not_informative	not_humanitarian
d1d2cd8c072377b8	data_image/iraq_iran_earthquake/13_11_2017/930209629589721088_0.jpg	informative	infrastructure_and_utility_damage
bf6fc4d09193c01e	data_image/hurricane_maria/25_9_2017/912384952582524928_0.jpg	informative	other_relevant_information
aab198c6dc1cb599	data_image/hurricane_maria/20_9_2017/910633441561104384_0.jpg	informative	other_relevant_information
994d4949b3aea666	data_image/hurricane_harvey/3_9_2017/904289869765206017_0.jpg	not_informative	not_humanitarian
e3cfe00c9bc324c7	data_image/hurricane_maria/27_9_2017/913029994175193088_0.jpg	informative	other_relevant_information
b2b8d5d4fb705828	data_image/iraq_iran_earthquake/14_11_2017/930432485892280320_0.jpg	informative	infrastructure_and_utility_damage
d8613507c697969e	data_image/hurricane_irma/7_9_2017/905717055587999745_0.jpg	not_informative	not_humanitarian
aa4e14c693ad958f	data_image/iraq_iran_earthquake/13_11_2017/930039379996938242_1.jpg	informative	other_relevant_information
92900707ef3edac6	data_image/hurricane_harvey/7_9_2017/905850848726667268_0.jpg	informative	rescue_volunteering_or_donation_effort
f8902bc68fa956b2	data_image/hurricane_irma/19_9_2017/910180940801904641_0.jpg	informative	infrastructure_and_utility_damage
d4dea1a48b5f1670	data_image/iraq_iran_earthquake/13_11_2017/930068475984392192_0.jpg	informative	other_relevant_information
9fd40f2961ab7258	data_image/california_wildfires/17_10_2017/920435545502896128_0.jpg	not_informative	not_humanitarian
9e257b2565716465	data_image/hurricane_maria/20_9_2017/910563475860189189_0.jpg	informative	other_relevant_information
d09c89328f677b64	data_image/hurricane_harvey/11_9_2017/907253581547495424_0.jpg	informative	affected_individuals
bfc9c84aca6a243e	data_image/hurricane_irma/19_9_2017/909938122309353472_0.jpg	not_informative	not_humanitarian
94c91dbd6b985958	data_image/hurricane_harvey/6_9_2017/905491643243143174_0.jpg	not_informative	not_humanitarian
cdb91b853ddb7001	data_image/hurricane_irma/18_9_2017/909912894237822976_0.jpg	not_informative	not_humanitarian
c5cdf5f0b034bcc0	data_image/hurricane_maria/21_10_2017/921727730286198785_1.jpg	not_informative	not_humanitarian
a8395fc2477c4d1a	data_image/hurricane_maria/25_9_2017/912288734355304449_1.jpg	not_informative	not_humanitarian
e5664a8ac7dc8caa	data_image/hurricane_maria/26_10_2017/923577512281755648_1.jpg	not_informative	not_humanitarian
9b9bc70fac865342	data_image/hurricane_maria/5_10_2017/916036611305086976_0.jpg	not_informative	not_humanitarian
9102ce589df76a3c	data_image/hurricane_harvey/10_9_2017/906853373663686657_0.jpg	not_informative	not_humanitarian
afb0d21999d8992e	data_image/hurricane_maria/28_9_2017/913503821971603457_0.jpg	informative	other_relevant_information
be9f8738e345424c	data_image/hurricane_harvey/5_9_2017/905156765863555074_0.jpg	not_informative	not_humanitarian
f3f3261908b76a19	data_image/iraq_iran_earthquake/13_11_2017/930000656525680640_0.jpg	informative	infrastructure_and_utility_damage
bc3cc3613cd02f1e	data_image/hurricane_maria/26_10_2017/923442848191647744_0.jpg	not_informative	not_humanitarian
c6e27614d139ccdc	data_image/hurricane_maria/21_9_2017/910743734459015168_0.jpg	informative	infrastructure_and_utility_damage
c7b06ec0ee3b3087	data_image/hurricane_maria/10_11_2017/929122538608762880_0.jpg	not_informative	not_humanitarian
98b6ae6299ec9a8a	data_image/hurricane_irma/19_9_2017/910149254097850368_0.jpg	informative	infrastructure_and_utility_damage
cb2534cbc79c2077	data_image/hurricane_harvey/19_9_2017/910203326368813063_0.jpg	not_informative	not_humanitarian
b92a9d94579da609	data_image/mexico_earthquake/29_9_2017/913811073005842433_0.jpg	not_informative	not_humanitarian
cdb3d72ee00da14c	data_image/hurricane_harvey/15_9_2017/908498577348894721_2.jpg	not_informative	not_humanitarian
d3c72e468379287c	data_image/hurricane_irma/18_9_2017/909797659795427334_0.jpg	informative	infrastructure_and_utility_damage
e1f0043753cc3ef1	data_image/hurricane_harvey/9_9_2017/906639502197870593_0.jpg	informative	other_relevant_information
cba5808365d2f8fc	data_image/hurricane_harvey/12_9_2017/907719475197300737_0.jpg	informative	rescue_volunteering_or_donation_effort
e5781ac31f07e07c	data_image/hurricane_maria/6_10_2017/916104120972595200_0.jpg	informative	rescue_volunteering_or_donation_effort
c79630e91e32e378	data_image/hurricane_harvey/3_9_2017/904266726958759936_0.jpg	informative	other_relevant_information
9d25b594961a92db	data_image/srilanka_floods/15_6_2017/875461354584289281_2.jpg	not_informative	not_humanitarian
e1c29d96e095fb06	data_image/hurricane_harvey/10_9_2017/906730240621334533_0.jpg	not_informative	not_humanitarian
fe332f0b80303ed6	data_image/hurricane_harvey/27_8_2017/901722704767627269_0.jpg	informative	infrastructure_and_utility_damage
e3876350e81c5d79	data_image/hurricane_harvey/6_9_2017/905437543507865601_0.jpg	informative	rescue_volunteering_or_donation_effort
ae8689f9f1e01c3c	data_image/hurricane_maria/25_9_2017/912312190626971648_1.jpg	informative	infrastructure_and_utility_damage
d96699da6d9224c9	data_image/hurricane_irma/17_9_2017/909472130378723329_0.jpg	not_informative	not_humanitarian
812ade6a7136fb41	data_image/hurricane_harvey/3_9_2017/904274294733201408_0.jpg	informative	rescue_volunteering_or_donation_effort
c8f2f29cb48d4f21	data_image/hurricane_maria/25_9_2017/912463510461992960_1.jpg	informative	infrastructure_and_utility_damage
94cbe231b22fd178	data_image/california_wildfires/11_10_2017/917950294956310528_0.jpg	informative	infrastructure_and_utility_damage
d708edf89222966e	data_image/hurricane_irma/19_9_2017/909936383258710016_0.jpg	informative	affected_individuals
accca5b08cd65e93	data_image/hurricane_harvey/16_9_2017/909054527151706112_0.jpg	not_informative	not_humanitarian
8ff18f48700f8f70	data_image/hurricane_irma/19_9_2017/910270036861886465_0.jpg	informative	infrastructure_and_utility_damage
ced00f33d81c2f78	data_image/hurricane_irma/19_9_2017/910235498639249410_0.jpg	not_informative	not_humanitarian
9ec971b8ad17125a	data_image/mexico_earthquake/20_9_2017/910523546442575873_0.jpg	informative	infrastructure_and_utility_damage
c1e0eee6616726f0	data_image/hurricane_maria/24_10_2017/922969963035615233_0.jpg	informative	infrastructure_and_utility_damage
83c9d4b6e90b1ccd	data_image/hurricane_maria/27_9_2017/913121176217690113_0.jpg	informative	affected_individuals
dac7acb165ca12f0	data_image/hurricane_maria/3_10_2017/915319569329385472_0.jpg	not_informative	not_humanitarian
858061e589aebfda	data_image/hurricane_harvey/9_9_2017/906579821945290754_0.jpg	informative	rescue_volunteering_or_donation_effort
9595b5794b53c065	data_image/mexico_earthquake/20_9_2017/910611610959437825_0.jpg	not_informative	not_humanitarian
a1cddb03267e3c07	data_image/hurricane_irma/7_9_2017/905625162015440896_2.jpg	not_informative	not_humanitarian
87ca4b25b1d26da9	data_image/california_wildfires/10_10_2017/917803284936589313_0.jpg	informative	infrastructure_and_utility_damage
fc988e47e5f13822	data_image/hurricane_harvey/5_9_2017/905188876968501249_0.jpg	informative	infrastructure_and_utility_damage
92d9595a22293f6d	data_image/hurricane_maria/21_10_2017/921532674593792000_0.jpg	not_informative	not_humanitarian
bf6a6a6a6a6a23c0	data_image/hurricane_harvey/10_9_2017/906983135971246080_0.jpg	not_informative	not_humanitarian
e8f0de1d03431f3c	data_image/hurricane_maria/26_10_2017/923589379217428480_0.jpg	not_informative	not_humanitarian
924c95e5c8b58c7e	data_image/hurricane_harvey/3_9_2017/904254413530959872_0.jpg	informative	rescue_volunteering_or_donation_effort
e3e1ba981a5ecc8c	data_image/hurricane_harvey/5_9_2017/904886058608984064_0.jpg	informative	rescue_volunteering_or_donation_effort
ccc24b2f376c6239	data_image/mexico_earthquake/21_9_2017/910758645142622209_0.jpg	informative	rescue_volunteering_or_donation_effort
adadfa5291e95031	data_image/hurricane_irma/17_9_2017/909413253620670466_0.jpg	not_informative	not_humanitarian
a2f69339cfb11c60	data_image/mexico_earthquake/21_9_2017/910722100767477760_0.jpg	informative	rescue_volunteering_or_donation_effort
8b325682bdd8c6e9	data_image/hurricane_maria/20_10_2017/921322965203017728_0.jpg	not_informative	not_humanitarian
af7994319994955a	data_image/mexico_earthquake/20_9_2017/910558048254435329_0.jpg	not_informative	not_humanitarian
feb10d9fdac0420e	data_image/hurricane_harvey/17_9_2017/909477113199316997_0.jpg	informative	infrastructure_and_utility_damage
bbc41b6ef8811768	data_image/hurricane_irma/18_9_2017/909787911889068032_0.jpg	informative	other_relevant_information
b3ecc511f807846f	data_image/hurricane_harvey/9_9_2017/906584012159950848_0.jpg	not_informative	not_humanitarian
c6e56bd0b4c9a48e	data_image/hurricane_maria/6_11_2017/927328516181577729_0.jpg	not_informative	not_humanitarian
8eaa55d798756a42	data_image/hurricane_maria/25_9_2017/912370791257333760_0.jpg	informative	rescue_volunteering_or_donation_effort
faa5d024875ab366	data_image/hurricane_irma/19_9_2017/910145530755452928_0.jpg	not_informative	not_humanitarian
95da7230e36712ad	data_image/california_wildfires/16_10_2017/919784813535612929_0.jpg	informative	infrastructure_and_utility_damage
8881a3df7b780c7c	data_image/hurricane_harvey/6_9_2017/905362446361165824_0.jpg	informative	infrastructure_and_utility_damage
ce963179c6c69986	data_image/mexico_earthquake/20_9_2017/910538030347423745_0.jpg	not_informative	not_humanitarian
9afeb92d40463c69	data_image/srilanka_floods/31_5_2017/869977622377320448_1.jpg	not_informative	not_humanitarian
909a9b8d2f09e975	data_image/hurricane_maria/20_9_2017/910570598362882048_0.jpg	informative	infrastructure_and_utility_damage
ada5ab5a427259ac	data_image/hurricane_maria/21_9_2017/910772909509136385_0.jpg	informative	other_relevant_information
b1670b388f3e9313	data_image/hurricane_maria/30_9_2017/914258183446827008_0.jpg	not_informative	not_humanitarian
85cbdc441274f676	data_image/mexico_earthquake/28_9_2017/913522326125367302_0.jpg	informative	rescue_volunteering_or_donation_effort
b496cb69b448cd65	data_image/srilanka_floods/5_6_2017/871824078113525761_1.jpg	not_informative	not_humanitarian
fa80851f4e627397	data_image/hurricane_irma/18_9_2017/909784370008948736_0.jpg	not_informative	not_humanitarian
fb838f8fa4ec9012	data_image/hurricane_maria/8_11_2017/928280121764610049_0.jpg	not_informative	not_humanitarian
